date,SYN:spot,SYN:vol,SYN:spot_level,SYN:vol_level
2026-01-21,0.0079604219,-0.0038929640,431.0032581285,0.1652120746
2026-01-22,0.0059474647,-0.0087308816,433.5742727211,0.1564811930
2026-01-23,-0.0051895946,-0.0015744181,431.3300264204,0.1549067749
2026-01-26,-0.0081107916,0.0055948973,427.8457476836,0.1605016723
2026-01-27,0.0042611644,0.0024119979,429.6727585758,0.1629136702
2026-01-28,0.0065052129,0.0004353170,432.4769824816,0.1633489871
2026-01-29,-0.0103893567,0.0110968100,428.0070847531,0.1744457972
2026-01-30,-0.0116498426,0.0102190984,423.0498014453,0.1846648956
2026-02-02,-0.0048478222,-0.0104754941,421.0038943386,0.1741894015
2026-02-03,0.0143269083,0.0011156066,427.0789933100,0.1753050081
2026-02-04,-0.0098566848,-0.0005331874,422.8900885400,0.1747718207
2026-02-05,0.0126078445,0.0001306474,428.2555735530,0.1749024681
2026-02-06,-0.0007330367,-0.0026221864,427.9417615323,0.1722802817
2026-02-09,0.0048488389,-0.0014501904,430.0218210343,0.1708300913
2026-02-10,0.0077307440,-0.0000704198,433.3590928139,0.1707596715
2026-02-11,-0.0105781980,0.0079953414,428.7990953243,0.1787550130
2026-02-12,0.0050816566,-0.0022140029,430.9836509778,0.1765410101
2026-02-13,-0.0056416469,-0.0042350409,428.5590392203,0.1723059692
2026-02-16,-0.0055875342,-0.0107043318,426.1711284220,0.1616016374
2026-02-17,-0.0020761346,-0.0048142085,425.2872576411,0.1567874289
2026-02-18,-0.0089111056,0.0056114456,421.5143135137,0.1623988746
2026-02-19,0.0056229012,-0.0114253899,423.8911228885,0.1509734847
2026-02-20,-0.0143587910,0.0199427348,417.8480482934,0.1709162194
2026-02-23,0.0049862074,-0.0153263657,419.9367282983,0.1555898538
2026-02-24,-0.0010370316,-0.0069921529,419.5014663896,0.1485977008
2026-02-25,-0.0039473888,0.0023966788,417.8487950151,0.1509943797
2026-02-26,0.0040973647,-0.0066350187,419.5643862111,0.1443593609
2026-02-27,0.0026166256,0.0013775709,420.6636667034,0.1457369319
2026-03-02,-0.0026442176,-0.0025647532,419.5528097421,0.1431721787
2026-03-03,0.0133663626,0.0028118486,425.1983508329,0.1459840273
2026-03-04,0.0102835094,-0.0058482192,429.5934418335,0.1401358081
2026-03-05,-0.0054577736,0.0034120235,427.2552046945,0.1435478315
2026-03-06,-0.0043056376,0.0011172195,425.4195532960,0.1446650510
2026-03-09,-0.0027996598,-0.0092840829,424.2301889651,0.1353809682
2026-03-10,0.0189696666,0.0146330624,432.3545084055,0.1500140306
2026-03-11,0.0009856995,-0.0002911491,432.7808901478,0.1497228815
2026-03-12,-0.0082099080,0.0015756974,429.2423442880,0.1512985789
2026-03-13,-0.0164933042,0.0312283779,422.2207832644,0.1825269569
2026-03-16,-0.0190574079,0.0239969285,414.2505369178,0.2065238853
2026-03-17,0.0119192433,-0.0074304815,419.2176330774,0.1990934039
2026-03-18,0.0151025375,0.0033885835,425.5969336597,0.2024819873
2026-03-19,0.0169332484,-0.0023734655,432.8650348487,0.2001085218
2026-03-20,0.0022760085,-0.0144089079,433.8513613479,0.1856996139
2026-03-23,0.0031085836,-0.0128041165,435.2021229695,0.1728954974
2026-03-24,0.0096923910,-0.0038714065,439.4407802696,0.1690240910
2026-03-25,0.0006089031,-0.0125801265,439.7084385900,0.1564439644
2026-03-26,-0.0013003042,-0.0053661897,439.1370554127,0.1510777748
2026-03-27,0.0200251931,0.0164536754,448.0194992459,0.1675314501
2026-03-30,-0.0043717954,0.0023732613,446.0651248229,0.1699047114
2026-03-31,-0.0012467123,-0.0079227619,445.5093564751,0.1619819495
2026-04-01,0.0069880376,0.0031382847,448.6334956764,0.1651202342
2026-04-02,0.0050214314,-0.0026605438,450.8919435651,0.1624596904
2026-04-03,0.0118018368,0.0002928667,456.2448214730,0.1627525571
2026-04-06,0.0408857657,0.0679515873,475.2853308912,0.2307041444
2026-04-07,0.0111284125,-0.0006127258,480.6040416429,0.2300914186
2026-04-08,-0.0211848766,0.0362548515,470.5295940795,0.2663462702
2026-04-09,0.0009232979,-0.0112640011,470.9642336872,0.2550822691
2026-04-10,-0.0015711930,-0.0137313813,470.2248390212,0.2413508878
2026-04-13,-0.0036990017,-0.0078042078,468.4886895362,0.2335466800
2026-04-14,-0.0219984677,0.0343055464,458.2951880069,0.2678522264
2026-04-15,0.0053792143,-0.0128292303,460.7670985291,0.2550229961
2026-04-16,0.0156870022,-0.0037290049,468.0521438915,0.2512939912
2026-04-17,0.0082689681,-0.0034260821,471.9384980494,0.2478679091
2026-04-20,-0.0016962060,-0.0177660687,471.1386716866,0.2301018403
2026-04-21,0.0099734838,-0.0080396829,475.8610758430,0.2220621575
2026-04-22,0.0169738339,-0.0038538190,484.0072026217,0.2182083384
2026-04-23,-0.0077835778,-0.0007333722,480.2545185254,0.2174749663
2026-04-24,-0.0101904529,0.0048765408,475.3853590791,0.2223515070
2026-04-27,0.0116941236,0.0000064714,480.9772063765,0.2223579784
2026-04-28,0.0012399511,-0.0125765221,481.5739644767,0.2097814564
2026-04-29,-0.0023101954,-0.0093263674,480.4627185959,0.2004550890
2026-04-30,-0.0063578867,-0.0014666457,477.4176813399,0.1989884433
2026-05-01,-0.0013121748,-0.0083640124,476.7916367327,0.1906244309
2026-05-04,0.0127841360,0.0004258412,482.9261344377,0.1910502721
2026-05-05,0.0109943650,-0.0020196455,488.2648949745,0.1890306266
2026-05-06,-0.0013312413,-0.0071487133,487.6153290392,0.1818819133
2026-05-07,-0.0245521425,0.0585175541,475.7891016769,0.2403994674
2026-05-08,0.0085302917,-0.0078616777,479.8650814437,0.2325377897
2026-05-11,0.0018321371,-0.0176405960,480.7450659272,0.2148971936
2026-05-12,0.0160133585,-0.0016150216,488.5053775146,0.2132821720
2026-05-13,0.0132171999,-0.0084068251,495.0049089244,0.2048753469
2026-05-14,0.0023397627,-0.0095209029,496.1644589770,0.1953544440
2026-05-15,-0.0035956598,-0.0101431241,494.3836239480,0.1852113199
2026-05-18,-0.0121827571,0.0112679538,488.3972079197,0.1964792737
2026-05-19,-0.0085761029,0.0045753158,484.2265726859,0.2010545895
2026-05-20,0.0014753136,-0.0141522581,484.9414859418,0.1869023314
2026-05-21,0.0071714171,-0.0087978293,488.4317035581,0.1781045021
2026-05-22,-0.0096705445,0.0053078673,483.7310685379,0.1834123694
2026-05-25,0.0089021756,0.0018036554,488.0565520174,0.1852160248
2026-05-26,-0.0011275052,-0.0046768165,487.5065758131,0.1805392083
2026-05-27,-0.0021475698,-0.0052481711,486.4607448117,0.1752910373
2026-05-28,0.0003475393,-0.0074515594,486.6298384289,0.1678394778
2026-05-29,0.0057104839,-0.0066250614,489.4166798432,0.1612144164
2026-06-01,0.0007526867,-0.0043834412,489.7851959563,0.1568309752
2026-06-02,0.0016570275,-0.0034171570,490.5974562538,0.1534138181
2026-06-03,0.0092243085,0.0002620528,495.1438148007,0.1536758709
2026-06-04,-0.0057931985,-0.0026503229,492.2836411483,0.1510255481
2026-06-05,0.0085784469,-0.0073074626,496.5248356448,0.1437180855
2026-06-08,0.0105002301,-0.0014351337,501.7659288768,0.1422829517
2026-06-09,-0.0016951818,-0.0052711334,500.9160649260,0.1370118184
2026-06-10,-0.0037279276,-0.0062492649,499.0521625197,0.1307625534
2026-06-11,-0.0032270040,-0.0001436730,497.4443148635,0.1306188804
2026-06-12,0.0051244780,-0.0072366018,500.0000000000,0.1233822786
